SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargesPerMonth,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_proba,ab_group,p_retention_sim,retained_sim
1,1,0,44,0,1,30.35,1359.7,1,30.215555555555557,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5398975766292441,control,0.49585308056872035,1
0,0,0,71,1,1,108.05,7532.15,1,104.61319444444445,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.41168186105949767,control,0.49585308056872035,1
0,0,0,1,1,1,69.9,69.9,1,34.95,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9062061912787636,control,0.49585308056872035,0
0,0,0,11,1,0,75.25,888.65,0,74.05416666666666,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.787565613500156,control,0.49585308056872035,0
1,1,0,62,1,1,103.75,6383.35,1,101.32301587301588,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0.5164785341534223,control,0.49585308056872035,0
0,0,0,1,1,1,86.6,86.6,1,43.3,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.9173101201520504,control,0.49585308056872035,0
1,1,0,33,1,1,80.6,2656.5,1,78.13235294117646,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6087598307777248,control,0.49585308056872035,0
0,0,0,12,1,0,43.8,540.95,0,41.611538461538466,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47321733808572314,treatment,0.5958530805687203,1
0,0,0,1,1,0,19.75,19.75,0,9.875,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.462359409951979,treatment,0.5958530805687203,0
0,0,0,35,1,0,85.3,2917.5,1,81.04166666666667,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.502804278989078,control,0.49585308056872035,0
0,0,0,34,1,1,70.0,2416.1,1,69.03142857142856,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5870068214417126,control,0.49585308056872035,1
1,0,0,4,1,1,94.3,424.45,1,84.89,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8971530587885104,control,0.49585308056872035,0
0,0,0,2,1,0,70.3,132.4,0,44.13333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.5657845128246212,treatment,0.5958530805687203,0
0,0,0,7,1,1,95.35,660.9,1,82.6125,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.8499919326300913,control,0.49585308056872035,0
1,1,0,27,1,1,75.5,1893.95,1,67.64107142857144,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.730021851647891,control,0.49585308056872035,0
0,1,1,4,1,1,69.55,284.9,0,56.98,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.770168758437493,control,0.49585308056872035,0
1,1,0,53,1,1,95.85,5016.25,0,92.89351851851852,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0.4259534837282852,control,0.49585308056872035,1
0,0,0,18,1,1,90.1,1612.75,1,84.88157894736842,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.743501673720167,control,0.49585308056872035,0
0,0,0,2,1,0,68.95,119.75,1,39.916666666666664,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8480975480439149,treatment,0.5958530805687203,0
0,1,1,32,1,1,99.55,3204.65,1,97.11060606060606,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.6031305744483159,treatment,0.5958530805687203,1
0,0,0,3,1,1,50.15,160.85,0,40.2125,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5782272632344967,treatment,0.5958530805687203,1
0,0,0,9,1,1,95.9,827.45,0,82.745,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0.772866500537105,treatment,0.5958530805687203,1
0,0,0,1,1,0,49.5,49.5,0,24.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.685952004840227,treatment,0.5958530805687203,0
0,1,1,18,1,0,57.45,990.85,1,52.15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.4805297753701017,control,0.49585308056872035,0
0,1,1,12,1,0,53.65,696.35,1,53.565384615384616,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,0.3907440646619061,treatment,0.5958530805687203,1
0,0,0,4,0,1,40.05,162.45,0,32.489999999999995,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.6685817531381109,treatment,0.5958530805687203,1
1,0,0,5,1,1,84.7,392.5,0,65.41666666666667,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8329628154966808,control,0.49585308056872035,0
1,1,0,45,1,1,86.1,3861.45,0,83.9445652173913,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.6576631685592852,treatment,0.5958530805687203,1
0,0,0,37,1,1,70.35,2552.9,0,67.18157894736842,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5669516731150991,control,0.49585308056872035,1
1,0,0,8,1,1,100.6,819.4,1,91.04444444444444,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.8897500847419425,treatment,0.5958530805687203,1
0,1,1,26,1,1,83.75,2070.6,1,76.68888888888888,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7589724129655799,treatment,0.5958530805687203,1
1,1,1,3,1,1,88.3,273.75,1,68.4375,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.782238934441528,treatment,0.5958530805687203,0
0,1,1,50,1,1,69.75,3557.7,0,69.75882352941176,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5196410590708774,treatment,0.5958530805687203,1
1,0,0,8,1,1,92.1,729.95,1,81.10555555555555,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.8523421944748677,treatment,0.5958530805687203,1
0,0,0,13,0,0,49.15,649.4,0,46.385714285714286,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.6483805456012712,treatment,0.5958530805687203,0
0,1,0,38,1,1,79.45,3013.05,1,77.25769230769231,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6008902109213247,treatment,0.5958530805687203,0
1,0,0,14,1,0,90.45,1266.1,1,84.40666666666667,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.6932384974441388,control,0.49585308056872035,1
0,1,1,14,1,0,70.2,1046.5,0,69.76666666666667,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7327511260126652,treatment,0.5958530805687203,1
0,1,1,32,1,1,69.75,2347.9,1,71.14848484848486,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5824299408826121,control,0.49585308056872035,1
0,1,1,43,1,1,99.3,4209.95,0,95.6806818181818,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.6262075944782096,control,0.49585308056872035,0
0,0,0,3,1,1,50.25,152.3,0,38.075,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5812668929255864,control,0.49585308056872035,1
0,0,0,1,1,0,19.65,19.65,1,9.825,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5816390972772282,treatment,0.5958530805687203,0
1,0,0,12,0,1,43.65,526.95,1,40.534615384615385,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0.6168877533173628,control,0.49585308056872035,1
0,1,1,16,0,1,35.5,552.7,0,32.51176470588236,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.4674796560973061,control,0.49585308056872035,0
0,0,0,5,0,0,39.5,210.75,1,35.125,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.756390950578597,control,0.49585308056872035,0
0,1,0,40,1,1,97.1,3706.95,1,90.41341463414632,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.6666524826383388,control,0.49585308056872035,1
0,0,0,5,1,1,80.0,412.5,1,68.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8468148062640449,control,0.49585308056872035,1
0,0,0,10,1,1,84.7,832.05,1,75.64090909090909,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.7462082841331176,treatment,0.5958530805687203,1
0,1,1,2,1,1,89.55,185.55,1,61.85,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.8341189225128248,control,0.49585308056872035,1
0,0,0,23,1,1,90.6,1943.2,1,80.96666666666667,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.7426362029330099,treatment,0.5958530805687203,0
0,0,0,23,1,1,90.05,2169.8,1,90.40833333333336,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6274992371006028,treatment,0.5958530805687203,1
0,1,0,24,1,1,89.25,2210.2,0,88.40799999999999,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5834369977677375,control,0.49585308056872035,0
0,1,0,49,1,1,99.05,4853.75,1,97.075,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.6383945926804934,control,0.49585308056872035,0
0,0,0,2,1,0,69.75,144.55,1,48.18333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7965834793876755,treatment,0.5958530805687203,1
0,0,0,2,1,1,49.05,91.1,1,30.366666666666664,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6889993347645372,control,0.49585308056872035,0
0,0,0,7,1,1,98.05,713.0,1,89.125,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.8626423694337886,control,0.49585308056872035,1
0,0,0,1,1,0,21.1,21.1,0,10.55,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5078631843446693,treatment,0.5958530805687203,0
0,0,0,41,1,1,114.5,4527.45,1,107.79642857142856,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.4987856999735347,treatment,0.5958530805687203,1
0,1,1,3,1,1,69.55,200.2,0,50.05,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.811996107088682,treatment,0.5958530805687203,1
1,1,0,46,1,1,98.85,4564.9,0,97.1255319148936,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.762723159776503,control,0.49585308056872035,1
0,0,0,2,1,1,80.95,171.15,1,57.05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8556524993791186,treatment,0.5958530805687203,0
1,0,0,13,1,1,74.3,940.35,1,67.16785714285714,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.792119113852276,treatment,0.5958530805687203,0
1,0,0,11,1,0,89.7,1047.7,1,87.30833333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.79938873869985,control,0.49585308056872035,1
1,1,0,17,1,1,100.45,1622.45,1,90.13611111111112,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.6959476131816434,treatment,0.5958530805687203,0
0,0,0,16,1,1,74.75,1129.35,0,66.43235294117646,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6964652893034824,control,0.49585308056872035,1
0,0,0,1,1,1,80.55,80.55,0,40.275,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.9004319071674702,control,0.49585308056872035,0
